ID,pracword,valence,word,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,response.keys,response.corr,response.rt,date,frameRate,expName,session,participant
232,,positive,idealistic,,,,,0,16,16,3,,,,,up,0,1.141903162,2016_Oct_05_1355,60.01430853,heterogeneity160929b,1,232
232,,negative,fearful,,,,,0,17,17,24,,,,,down,0,1.092968941,2016_Oct_05_1355,60.01430853,heterogeneity160929b,1,232
232,,negative,messy,,,,,0,18,18,36,,,,,down,0,0.876561165,2016_Oct_05_1355,60.01430853,heterogeneity160929b,1,232
232,,positive,trusting,,,,,0,19,19,8,,,,,up,0,1.059391975,2016_Oct_05_1355,60.01430853,heterogeneity160929b,1,232
232,,negative,boring,,,,,0,20,20,20,,,,,down,0,0.943154812,2016_Oct_05_1355,60.01430853,heterogeneity160929b,1,232
232,,positive,courageous,,,,,0,21,21,15,,,,,up,0,0.958707094,2016_Oct_05_1355,60.01430853,heterogeneity160929b,1,232
232,,negative,stubborn,,,,,0,22,22,39,,,,,down,0,0.90921092,2016_Oct_05_1355,60.01430853,heterogeneity160929b,1,232
232,,negative,timid,,,,,0,23,23,28,,,,,down,0,0.910171986,2016_Oct_05_1355,60.01430853,heterogeneity160929b,1,232
232,,negative,tense,,,,,0,24,24,26,,,,,down,0,0.974759817,2016_Oct_05_1355,60.01430853,heterogeneity160929b,1,232
232,,positive,disciplined,,,,,0,25,25,1,,,,,up,0,1.691539049,2016_Oct_05_1355,60.01430853,heterogeneity160929b,1,232
232,,negative,gullible,,,,,0,26,26,34,,,,,down,0,1.709080935,2016_Oct_05_1355,60.01430853,heterogeneity160929b,1,232
232,,positive,confident,,,,,0,27,27,7,,,,,up,0,0.742202044,2016_Oct_05_1355,60.01430853,heterogeneity160929b,1,232
232,,positive,persistent,,,,,0,28,28,13,,,,,up,0,1.125209808,2016_Oct_05_1355,60.01430853,heterogeneity160929b,1,232
232,,positive,wise,,,,,0,29,29,19,,,,,up,0,0.661095142,2016_Oct_05_1355,60.01430853,heterogeneity160929b,1,232
232,,positive,ambitious,,,,,0,30,30,10,,,,,up,0,0.758932114,2016_Oct_05_1355,60.01430853,heterogeneity160929b,1,232
232,,negative,worrying,,,,,0,31,31,32,,,,,down,0,1.025462866,2016_Oct_05_1355,60.01430853,heterogeneity160929b,1,232
232,,positive,neat,,,,,0,32,32,5,,,,,up,0,0.644533157,2016_Oct_05_1355,60.01430853,heterogeneity160929b,1,232
232,,positive,thrifty,,,,,0,33,33,2,,,,,up,0,1.759610176,2016_Oct_05_1355,60.01430853,heterogeneity160929b,1,232
232,,negative,anxious,,,,,0,34,34,35,,,,,up,0,0.759540081,2016_Oct_05_1355,60.01430853,heterogeneity160929b,1,232
232,,positive,orderly,,,,,0,35,35,14,,,,,up,0,0.942843914,2016_Oct_05_1355,60.01430853,heterogeneity160929b,1,232
232,,negative,moody,,,,,0,36,36,30,,,,,down,0,0.910264015,2016_Oct_05_1355,60.01430853,heterogeneity160929b,1,232
232,,negative,impulsive,,,,,0,37,37,21,,,,,up,0,1.291068077,2016_Oct_05_1355,60.01430853,heterogeneity160929b,1,232
232,,positive,tidy,,,,,0,38,38,4,,,,,up,0,0.894402027,2016_Oct_05_1355,60.01430853,heterogeneity160929b,1,232
232,,positive,inventive,,,,,0,39,39,18,,,,,up,0,1.358752966,2016_Oct_05_1355,60.01430853,heterogeneity160929b,1,232
234,,positive,talented,,,,,0,0,0,0,,,,,up,0,1.092180967,2016_Oct_05_1640,59.98366801,heterogeneity160929b,1,234
234,,positive,disciplined,,,,,0,1,1,1,,,,,up,0,0.908247948,2016_Oct_05_1640,59.98366801,heterogeneity160929b,1,234
234,,positive,confident,,,,,0,2,2,7,,,,,down,0,0.941842079,2016_Oct_05_1640,59.98366801,heterogeneity160929b,1,234
234,,negative,inhibited,,,,,0,3,3,25,,,,,up,0,2.042062998,2016_Oct_05_1640,59.98366801,heterogeneity160929b,1,234
234,,negative,withdrawn,,,,,0,4,4,38,,,,,down,0,1.342072964,2016_Oct_05_1640,59.98366801,heterogeneity160929b,1,234
234,,negative,cynical,,,,,0,5,5,37,,,,,up,0,1.792695045,2016_Oct_05_1640,59.98366801,heterogeneity160929b,1,234
234,,negative,tense,,,,,0,6,6,26,,,,,down,0,0.976822853,2016_Oct_05_1640,59.98366801,heterogeneity160929b,1,234
234,,positive,orderly,,,,,0,7,7,14,,,,,up,0,1.226388931,2016_Oct_05_1640,59.98366801,heterogeneity160929b,1,234
234,,negative,fearful,,,,,0,8,8,24,,,,,down,0,1.575804949,2016_Oct_05_1640,59.98366801,heterogeneity160929b,1,234
234,,negative,messy,,,,,0,9,9,36,,,,,down,0,0.860184908,2016_Oct_05_1640,59.98366801,heterogeneity160929b,1,234
234,,negative,insecure,,,,,0,10,10,22,,,,,down,0,1.425847054,2016_Oct_05_1640,59.98366801,heterogeneity160929b,1,234
234,,positive,persistent,,,,,0,11,11,13,,,,,up,0,1.04154706,2016_Oct_05_1640,59.98366801,heterogeneity160929b,1,234
234,,negative,worrying,,,,,0,12,12,32,,,,,down,0,1.192425966,2016_Oct_05_1640,59.98366801,heterogeneity160929b,1,234
234,,positive,tender,,,,,0,13,13,6,,,,,up,0,1.109469175,2016_Oct_05_1640,59.98366801,heterogeneity160929b,1,234
234,,negative,impulsive,,,,,0,14,14,21,,,,,down,0,1.108933926,2016_Oct_05_1640,59.98366801,heterogeneity160929b,1,234
234,,positive,enthusiastic,,,,,0,15,15,16,,,,,down,0,1.42416501,2016_Oct_05_1640,59.98366801,heterogeneity160929b,1,234
234,,positive,ambitious,,,,,0,16,16,10,,,,,up,0,0.808847904,2016_Oct_05_1640,59.98366801,heterogeneity160929b,1,234
234,,positive,tidy,,,,,0,17,17,4,,,,,up,0,1.744117022,2016_Oct_05_1640,59.98366801,heterogeneity160929b,1,234
234,,negative,boring,,,,,0,18,18,20,,,,,down,0,1.059831858,2016_Oct_05_1640,59.98366801,heterogeneity160929b,1,234
234,,negative,forgetful,,,,,0,19,19,31,,,,,up,0,1.225228071,2016_Oct_05_1640,59.98366801,heterogeneity160929b,1,234
234,,negative,gullible,,,,,0,20,20,34,,,,,up,0,1.242550135,2016_Oct_05_1640,59.98366801,heterogeneity160929b,1,234
234,,negative,clumsy,,,,,0,21,21,23,,,,,up,0,1.075875998,2016_Oct_05_1640,59.98366801,heterogeneity160929b,1,234
234,,positive,proud,,,,,0,22,22,11,,,,,up,0,2.060041904,2016_Oct_05_1640,59.98366801,heterogeneity160929b,1,234
234,,negative,timid,,,,,0,23,23,28,,,,,None,0,,2016_Oct_05_1640,59.98366801,heterogeneity160929b,1,234
234,,positive,outgoing,,,,,0,24,24,17,,,,,down,0,1.542470932,2016_Oct_05_1640,59.98366801,heterogeneity160929b,1,234
234,,positive,inventive,,,,,0,25,25,18,,,,,up,0,1.223309994,2016_Oct_05_1640,59.98366801,heterogeneity160929b,1,234
234,,positive,thrifty,,,,,0,26,26,2,,,,,up,0,0.926172018,2016_Oct_05_1640,59.98366801,heterogeneity160929b,1,234
234,,negative,irritable,,,,,0,27,27,27,,,,,up,0,1.508786201,2016_Oct_05_1640,59.98366801,heterogeneity160929b,1,234
234,,positive,courageous,,,,,0,28,28,15,,,,,up,0,0.858640909,2016_Oct_05_1640,59.98366801,heterogeneity160929b,1,234
234,,positive,idealistic,,,,,0,29,29,3,,,,,up,0,1.008468151,2016_Oct_05_1640,59.98366801,heterogeneity160929b,1,234
234,,positive,neat,,,,,0,30,30,5,,,,,down,0,0.727822065,2016_Oct_05_1640,59.98366801,heterogeneity160929b,1,234
234,,negative,moody,,,,,0,31,31,30,,,,,up,0,1.01009202,2016_Oct_05_1640,59.98366801,heterogeneity160929b,1,234
234,,negative,antisocial,,,,,0,32,32,33,,,,,up,0,1.041507006,2016_Oct_05_1640,59.98366801,heterogeneity160929b,1,234
234,,positive,trusting,,,,,0,33,33,8,,,,,up,0,0.775876045,2016_Oct_05_1640,59.98366801,heterogeneity160929b,1,234
234,,negative,anxious,,,,,0,34,34,35,,,,,down,0,1.109679937,2016_Oct_05_1640,59.98366801,heterogeneity160929b,1,234
234,,negative,childish,,,,,0,35,35,29,,,,,down,0,1.275722981,2016_Oct_05_1640,59.98366801,heterogeneity160929b,1,234
234,,positive,brilliant,,,,,0,36,36,12,,,,,up,0,1.208791971,2016_Oct_05_1640,59.98366801,heterogeneity160929b,1,234
234,,positive,wise,,,,,0,37,37,19,,,,,up,0,0.777691126,2016_Oct_05_1640,59.98366801,heterogeneity160929b,1,234
234,,positive,artistic,,,,,0,38,38,9,,,,,down,0,1.025458097,2016_Oct_05_1640,59.98366801,heterogeneity160929b,1,234
234,,negative,stubborn,,,,,0,39,39,39,,,,,up,0,1.159173012,2016_Oct_05_1640,59.98366801,heterogeneity160929b,1,234
235,,positive,proud,,,,,0,0,0,11,,,,,up,0,0.893797874,2016_Oct_05_1658,59.99053151,heterogeneity160929b,1,235
235,,positive,enthusiastic,,,,,0,1,1,16,,,,,up,0,2.30719614,2016_Oct_05_1658,59.99053151,heterogeneity160929b,1,235
235,,positive,neat,,,,,0,2,2,5,,,,,up,0,0.644323111,2016_Oct_05_1658,59.99053151,heterogeneity160929b,1,235
235,,negative,worrying,,,,,0,3,3,32,,,,,up,0,1.092450857,2016_Oct_05_1658,59.99053151,heterogeneity160929b,1,235
235,,negative,stubborn,,,,,0,4,4,39,,,,,up,0,1.009226084,2016_Oct_05_1658,59.99053151,heterogeneity160929b,1,235
235,,negative,withdrawn,,,,,0,5,5,38,,,,,down,0,1.175704956,2016_Oct_05_1658,59.99053151,heterogeneity160929b,1,235
235,,negative,impulsive,,,,,0,6,6,21,,,,,up,0,0.842364788,2016_Oct_05_1658,59.99053151,heterogeneity160929b,1,235
235,,positive,thrifty,,,,,0,7,7,2,,,,,down,0,2.142410994,2016_Oct_05_1658,59.99053151,heterogeneity160929b,1,235
235,,negative,gullible,,,,,0,8,8,34,,,,,down,0,2.058907032,2016_Oct_05_1658,59.99053151,heterogeneity160929b,1,235
235,,positive,tidy,,,,,0,9,9,4,,,,,up,0,0.693799019,2016_Oct_05_1658,59.99053151,heterogeneity160929b,1,235
235,,negative,boring,,,,,0,10,10,20,,,,,down,0,1.143258095,2016_Oct_05_1658,59.99053151,heterogeneity160929b,1,235
235,,negative,clumsy,,,,,0,11,11,23,,,,,up,0,1.193238974,2016_Oct_05_1658,59.99053151,heterogeneity160929b,1,235
235,,positive,orderly,,,,,0,12,12,14,,,,,down,0,1.759413004,2016_Oct_05_1658,59.99053151,heterogeneity160929b,1,235
235,,positive,courageous,,,,,0,13,13,15,,,,,up,0,0.841033936,2016_Oct_05_1658,59.99053151,heterogeneity160929b,1,235
235,,positive,ambitious,,,,,0,14,14,10,,,,,up,0,0.725579023,2016_Oct_05_1658,59.99053151,heterogeneity160929b,1,235
235,,negative,tense,,,,,0,15,15,26,,,,,up,0,1.476795197,2016_Oct_05_1658,59.99053151,heterogeneity160929b,1,235
235,,negative,fearful,,,,,0,16,16,24,,,,,up,0,1.492698908,2016_Oct_05_1658,59.99053151,heterogeneity160929b,1,235
235,,negative,irritable,,,,,0,17,17,27,,,,,up,0,1.125551939,2016_Oct_05_1658,59.99053151,heterogeneity160929b,1,235
235,,positive,outgoing,,,,,0,18,18,17,,,,,down,0,1.209268093,2016_Oct_05_1658,59.99053151,heterogeneity160929b,1,235
235,,positive,trusting,,,,,0,19,19,8,,,,,up,0,1.325387955,2016_Oct_05_1658,59.99053151,heterogeneity160929b,1,235
235,,negative,moody,,,,,0,20,20,30,,,,,up,0,1.010112047,2016_Oct_05_1658,59.99053151,heterogeneity160929b,1,235
235,,positive,artistic,,,,,0,21,21,9,,,,,down,0,1.242791891,2016_Oct_05_1658,59.99053151,heterogeneity160929b,1,235
235,,negative,anxious,,,,,0,22,22,35,,,,,up,0,1.093037844,2016_Oct_05_1658,59.99053151,heterogeneity160929b,1,235
235,,positive,inventive,,,,,0,23,23,18,,,,,up,0,1.275537968,2016_Oct_05_1658,59.99053151,heterogeneity160929b,1,235
235,,positive,tender,,,,,0,24,24,6,,,,,up,0,1.159775019,2016_Oct_05_1658,59.99053151,heterogeneity160929b,1,235
235,,negative,antisocial,,,,,0,25,25,33,,,,,down,0,1.556123018,2016_Oct_05_1658,59.99053151,heterogeneity160929b,1,235
235,,positive,confident,,,,,0,26,26,7,,,,,up,0,0.975488186,2016_Oct_05_1658,59.99053151,heterogeneity160929b,1,235
235,,negative,timid,,,,,0,27,27,28,,,,,down,0,1.493412972,2016_Oct_05_1658,59.99053151,heterogeneity160929b,1,235
235,,negative,messy,,,,,0,28,28,36,,,,,down,0,1.776797056,2016_Oct_05_1658,59.99053151,heterogeneity160929b,1,235
235,,positive,talented,,,,,0,29,29,0,,,,,up,0,1.075911999,2016_Oct_05_1658,59.99053151,heterogeneity160929b,1,235
235,,positive,wise,,,,,0,30,30,19,,,,,up,0,1.044451952,2016_Oct_05_1658,59.99053151,heterogeneity160929b,1,235
235,,positive,brilliant,,,,,0,31,31,12,,,,,up,0,1.65886116,2016_Oct_05_1658,59.99053151,heterogeneity160929b,1,235
235,,negative,inhibited,,,,,0,32,32,25,,,,,None,0,,2016_Oct_05_1658,59.99053151,heterogeneity160929b,1,235
235,,negative,childish,,,,,0,33,33,29,,,,,up,0,1.175786018,2016_Oct_05_1658,59.99053151,heterogeneity160929b,1,235
235,,negative,cynical,,,,,0,34,34,37,,,,,down,0,1.209555149,2016_Oct_05_1658,59.99053151,heterogeneity160929b,1,235
235,,negative,forgetful,,,,,0,35,35,31,,,,,up,0,0.925477028,2016_Oct_05_1658,59.99053151,heterogeneity160929b,1,235
235,,positive,idealistic,,,,,0,36,36,3,,,,,up,0,1.208425999,2016_Oct_05_1658,59.99053151,heterogeneity160929b,1,235
235,,negative,insecure,,,,,0,37,37,22,,,,,down,0,0.959419966,2016_Oct_05_1658,59.99053151,heterogeneity160929b,1,235
235,,positive,persistent,,,,,0,38,38,13,,,,,up,0,1.474766016,2016_Oct_05_1658,59.99053151,heterogeneity160929b,1,235
235,,positive,disciplined,,,,,0,39,39,1,,,,,up,0,1.241573095,2016_Oct_05_1658,59.99053151,heterogeneity160929b,1,235
236,,positive,idealistic,,,,,0,0,0,3,,,,,up,0,1.375006914,2016_Oct_05_1709,60.03518259,heterogeneity160929b,1,236
236,,negative,moody,,,,,0,1,1,30,,,,,down,0,0.893339157,2016_Oct_05_1709,60.03518259,heterogeneity160929b,1,236
236,,negative,cynical,,,,,0,2,2,37,,,,,down,0,0.992710114,2016_Oct_05_1709,60.03518259,heterogeneity160929b,1,236
236,,positive,enthusiastic,,,,,0,3,3,16,,,,,up,0,1.007727861,2016_Oct_05_1709,60.03518259,heterogeneity160929b,1,236
236,,negative,insecure,,,,,0,4,4,22,,,,,down,0,0.709233999,2016_Oct_05_1709,60.03518259,heterogeneity160929b,1,236
236,,negative,forgetful,,,,,0,5,5,31,,,,,down,0,0.758864164,2016_Oct_05_1709,60.03518259,heterogeneity160929b,1,236
236,,negative,antisocial,,,,,0,6,6,33,,,,,down,0,0.708552837,2016_Oct_05_1709,60.03518259,heterogeneity160929b,1,236
236,,positive,persistent,,,,,0,7,7,13,,,,,up,0,0.958488941,2016_Oct_05_1709,60.03518259,heterogeneity160929b,1,236
236,,negative,boring,,,,,0,8,8,20,,,,,down,0,0.759687901,2016_Oct_05_1709,60.03518259,heterogeneity160929b,1,236
236,,positive,talented,,,,,0,9,9,0,,,,,up,0,0.692425013,2016_Oct_05_1709,60.03518259,heterogeneity160929b,1,236
236,,positive,proud,,,,,0,10,10,11,,,,,up,0,0.660223007,2016_Oct_05_1709,60.03518259,heterogeneity160929b,1,236
236,,positive,tidy,,,,,0,11,11,4,,,,,up,0,1.261050224,2016_Oct_05_1709,60.03518259,heterogeneity160929b,1,236
236,,negative,inhibited,,,,,0,12,12,25,,,,,down,0,1.19217515,2016_Oct_05_1709,60.03518259,heterogeneity160929b,1,236
236,,negative,messy,,,,,0,13,13,36,,,,,down,0,0.776405811,2016_Oct_05_1709,60.03518259,heterogeneity160929b,1,236
236,,positive,courageous,,,,,0,14,14,15,,,,,up,0,0.625417948,2016_Oct_05_1709,60.03518259,heterogeneity160929b,1,236
236,,positive,tender,,,,,0,15,15,6,,,,,down,0,1.65970397,2016_Oct_05_1709,60.03518259,heterogeneity160929b,1,236
236,,positive,artistic,,,,,0,16,16,9,,,,,up,0,0.792621136,2016_Oct_05_1709,60.03518259,heterogeneity160929b,1,236
236,,positive,brilliant,,,,,0,17,17,12,,,,,up,0,0.675554991,2016_Oct_05_1709,60.03518259,heterogeneity160929b,1,236
236,,negative,withdrawn,,,,,0,18,18,38,,,,,down,0,0.708808899,2016_Oct_05_1709,60.03518259,heterogeneity160929b,1,236
236,,negative,childish,,,,,0,19,19,29,,,,,down,0,0.708863974,2016_Oct_05_1709,60.03518259,heterogeneity160929b,1,236
236,,negative,worrying,,,,,0,20,20,32,,,,,down,0,0.725818157,2016_Oct_05_1709,60.03518259,heterogeneity160929b,1,236
236,,positive,ambitious,,,,,0,21,21,10,,,,,up,0,0.642250061,2016_Oct_05_1709,60.03518259,heterogeneity160929b,1,236
236,,positive,disciplined,,,,,0,22,22,1,,,,,up,0,0.908102036,2016_Oct_05_1709,60.03518259,heterogeneity160929b,1,236
236,,positive,outgoing,,,,,0,23,23,17,,,,,up,0,0.609186172,2016_Oct_05_1709,60.03518259,heterogeneity160929b,1,236
236,,negative,tense,,,,,0,24,24,26,,,,,down,0,0.960263968,2016_Oct_05_1709,60.03518259,heterogeneity160929b,1,236
236,,negative,stubborn,,,,,0,25,25,39,,,,,up,0,0.890405178,2016_Oct_05_1709,60.03518259,heterogeneity160929b,1,236
236,,positive,trusting,,,,,0,26,26,8,,,,,up,0,0.875797033,2016_Oct_05_1709,60.03518259,heterogeneity160929b,1,236
236,,negative,clumsy,,,,,0,27,27,23,,,,,down,0,0.676660061,2016_Oct_05_1709,60.03518259,heterogeneity160929b,1,236
236,,negative,anxious,,,,,0,28,28,35,,,,,down,0,0.776263952,2016_Oct_05_1709,60.03518259,heterogeneity160929b,1,236
236,,negative,fearful,,,,,0,29,29,24,,,,,down,0,0.626498938,2016_Oct_05_1709,60.03518259,heterogeneity160929b,1,236
236,,positive,thrifty,,,,,0,30,30,2,,,,,up,0,0.909719944,2016_Oct_05_1709,60.03518259,heterogeneity160929b,1,236
236,,positive,inventive,,,,,0,31,31,18,,,,,up,0,0.792292118,2016_Oct_05_1709,60.03518259,heterogeneity160929b,1,236
236,,positive,confident,,,,,0,32,32,7,,,,,up,0,0.575130224,2016_Oct_05_1709,60.03518259,heterogeneity160929b,1,236
236,,positive,orderly,,,,,0,33,33,14,,,,,up,0,1.57614994,2016_Oct_05_1709,60.03518259,heterogeneity160929b,1,236
236,,negative,timid,,,,,0,34,34,28,,,,,down,0,0.743560791,2016_Oct_05_1709,60.03518259,heterogeneity160929b,1,236
236,,negative,impulsive,,,,,0,35,35,21,,,,,up,0,0.825657129,2016_Oct_05_1709,60.03518259,heterogeneity160929b,1,236
236,,negative,irritable,,,,,0,36,36,27,,,,,down,0,0.892251968,2016_Oct_05_1709,60.03518259,heterogeneity160929b,1,236
236,,positive,neat,,,,,0,37,37,5,,,,,up,0,1.427687883,2016_Oct_05_1709,60.03518259,heterogeneity160929b,1,236
236,,negative,gullible,,,,,0,38,38,34,,,,,down,0,0.858733892,2016_Oct_05_1709,60.03518259,heterogeneity160929b,1,236
236,,positive,wise,,,,,0,39,39,19,,,,,up,0,0.627655029,2016_Oct_05_1709,60.03518259,heterogeneity160929b,1,236
237,,positive,neat,,,,,0,0,0,5,,,,,down,0,0.94475317,2016_Oct_05_1722,60.00383402,heterogeneity160929b,1,237
237,,positive,artistic,,,,,0,1,1,9,,,,,up,0,0.89198184,2016_Oct_05_1722,60.00383402,heterogeneity160929b,1,237
237,,positive,tender,,,,,0,2,2,6,,,,,down,0,1.009601831,2016_Oct_05_1722,60.00383402,heterogeneity160929b,1,237
237,,positive,enthusiastic,,,,,0,3,3,16,,,,,down,0,1.407660961,2016_Oct_05_1722,60.00383402,heterogeneity160929b,1,237
237,,positive,orderly,,,,,0,4,4,14,,,,,up,0,0.843047142,2016_Oct_05_1722,60.00383402,heterogeneity160929b,1,237
237,,negative,stubborn,,,,,0,5,5,39,,,,,up,0,0.859433174,2016_Oct_05_1722,60.00383402,heterogeneity160929b,1,237
237,,positive,proud,,,,,0,6,6,11,,,,,up,0,0.927037954,2016_Oct_05_1722,60.00383402,heterogeneity160929b,1,237
237,,negative,antisocial,,,,,0,7,7,33,,,,,down,0,1.141100168,2016_Oct_05_1722,60.00383402,heterogeneity160929b,1,237
237,,positive,outgoing,,,,,0,8,8,17,,,,,down,0,1.642436028,2016_Oct_05_1722,60.00383402,heterogeneity160929b,1,237
237,,negative,worrying,,,,,0,9,9,32,,,,,up,0,0.759321928,2016_Oct_05_1722,60.00383402,heterogeneity160929b,1,237
237,,negative,clumsy,,,,,0,10,10,23,,,,,up,0,1.159960985,2016_Oct_05_1722,60.00383402,heterogeneity160929b,1,237
237,,negative,inhibited,,,,,0,11,11,25,,,,,up,0,1.625550032,2016_Oct_05_1722,60.00383402,heterogeneity160929b,1,237
237,,positive,brilliant,,,,,0,12,12,12,,,,,down,0,0.89230299,2016_Oct_05_1722,60.00383402,heterogeneity160929b,1,237
237,,negative,forgetful,,,,,0,13,13,31,,,,,down,0,1.025157928,2016_Oct_05_1722,60.00383402,heterogeneity160929b,1,237
237,,negative,timid,,,,,0,14,14,28,,,,,up,0,1.160244942,2016_Oct_05_1722,60.00383402,heterogeneity160929b,1,237
237,,positive,tidy,,,,,0,15,15,4,,,,,up,0,1.027399063,2016_Oct_05_1722,60.00383402,heterogeneity160929b,1,237
237,,negative,gullible,,,,,0,16,16,34,,,,,down,0,0.925902128,2016_Oct_05_1722,60.00383402,heterogeneity160929b,1,237
237,,positive,confident,,,,,0,17,17,7,,,,,down,0,1.358827114,2016_Oct_05_1722,60.00383402,heterogeneity160929b,1,237
237,,negative,fearful,,,,,0,18,18,24,,,,,down,0,1.242906809,2016_Oct_05_1722,60.00383402,heterogeneity160929b,1,237
237,,negative,impulsive,,,,,0,19,19,21,,,,,up,0,0.758637905,2016_Oct_05_1722,60.00383402,heterogeneity160929b,1,237
237,,positive,thrifty,,,,,0,20,20,2,,,,,up,0,0.992903948,2016_Oct_05_1722,60.00383402,heterogeneity160929b,1,237
237,,positive,ambitious,,,,,0,21,21,10,,,,,up,0,0.708703995,2016_Oct_05_1722,60.00383402,heterogeneity160929b,1,237
237,,negative,moody,,,,,0,22,22,30,,,,,up,0,0.809648037,2016_Oct_05_1722,60.00383402,heterogeneity160929b,1,237
237,,negative,irritable,,,,,0,23,23,27,,,,,up,0,1.008657217,2016_Oct_05_1722,60.00383402,heterogeneity160929b,1,237
237,,positive,courageous,,,,,0,24,24,15,,,,,up,0,1.25848794,2016_Oct_05_1722,60.00383402,heterogeneity160929b,1,237
237,,positive,trusting,,,,,0,25,25,8,,,,,down,0,1.273611069,2016_Oct_05_1722,60.00383402,heterogeneity160929b,1,237
237,,negative,childish,,,,,0,26,26,29,,,,,up,0,1.792390823,2016_Oct_05_1722,60.00383402,heterogeneity160929b,1,237
237,,positive,idealistic,,,,,0,27,27,3,,,,,up,0,0.958670855,2016_Oct_05_1722,60.00383402,heterogeneity160929b,1,237
237,,positive,talented,,,,,0,28,28,0,,,,,down,0,1.559175015,2016_Oct_05_1722,60.00383402,heterogeneity160929b,1,237
237,,negative,cynical,,,,,0,29,29,37,,,,,down,0,0.809457064,2016_Oct_05_1722,60.00383402,heterogeneity160929b,1,237
237,,negative,withdrawn,,,,,0,30,30,38,,,,,up,0,1.94204998,2016_Oct_05_1722,60.00383402,heterogeneity160929b,1,237
237,,positive,persistent,,,,,0,31,31,13,,,,,up,0,1.34186697,2016_Oct_05_1722,60.00383402,heterogeneity160929b,1,237
237,,positive,wise,,,,,0,32,32,19,,,,,up,0,1.143951893,2016_Oct_05_1722,60.00383402,heterogeneity160929b,1,237
237,,negative,anxious,,,,,0,33,33,35,,,,,up,0,0.826204062,2016_Oct_05_1722,60.00383402,heterogeneity160929b,1,237
237,,negative,insecure,,,,,0,34,34,22,,,,,down,0,1.475841999,2016_Oct_05_1722,60.00383402,heterogeneity160929b,1,237
237,,negative,tense,,,,,0,35,35,26,,,,,up,0,1.093594074,2016_Oct_05_1722,60.00383402,heterogeneity160929b,1,237
237,,positive,inventive,,,,,0,36,36,18,,,,,up,0,1.225465059,2016_Oct_05_1722,60.00383402,heterogeneity160929b,1,237
237,,positive,disciplined,,,,,0,37,37,1,,,,,up,0,0.974958181,2016_Oct_05_1722,60.00383402,heterogeneity160929b,1,237
237,,negative,boring,,,,,0,38,38,20,,,,,up,0,1.226070166,2016_Oct_05_1722,60.00383402,heterogeneity160929b,1,237
237,,negative,messy,,,,,0,39,39,36,,,,,down,0,1.159578085,2016_Oct_05_1722,60.00383402,heterogeneity160929b,1,237
238,,negative,stubborn,,,,,0,0,0,39,,,,,down,0,1.109431982,2016_Oct_05_1742,60.01860241,heterogeneity160929b,1,238
238,,negative,antisocial,,,,,0,1,1,33,,,,,down,0,1.024523973,2016_Oct_05_1742,60.01860241,heterogeneity160929b,1,238
238,,negative,forgetful,,,,,0,2,2,31,,,,,up,0,1.141780853,2016_Oct_05_1742,60.01860241,heterogeneity160929b,1,238
238,,negative,moody,,,,,0,3,3,30,,,,,down,0,1.17694211,2016_Oct_05_1742,60.01860241,heterogeneity160929b,1,238
238,,positive,talented,,,,,0,4,4,0,,,,,up,0,0.959030151,2016_Oct_05_1742,60.01860241,heterogeneity160929b,1,238
238,,positive,brilliant,,,,,0,5,5,12,,,,,up,0,1.492198944,2016_Oct_05_1742,60.01860241,heterogeneity160929b,1,238
238,,positive,proud,,,,,0,6,6,11,,,,,down,0,1.360203028,2016_Oct_05_1742,60.01860241,heterogeneity160929b,1,238
238,,positive,persistent,,,,,0,7,7,13,,,,,up,0,1.908135891,2016_Oct_05_1742,60.01860241,heterogeneity160929b,1,238
238,,negative,inhibited,,,,,0,8,8,25,,,,,None,0,,2016_Oct_05_1742,60.01860241,heterogeneity160929b,1,238
238,,positive,enthusiastic,,,,,0,9,9,16,,,,,up,0,0.790889025,2016_Oct_05_1742,60.01860241,heterogeneity160929b,1,238
238,,positive,courageous,,,,,0,10,10,15,,,,,up,0,1.475129843,2016_Oct_05_1742,60.01860241,heterogeneity160929b,1,238
238,,negative,irritable,,,,,0,11,11,27,,,,,down,0,2.292106867,2016_Oct_05_1742,60.01860241,heterogeneity160929b,1,238
238,,positive,thrifty,,,,,0,12,12,2,,,,,down,0,1.492909908,2016_Oct_05_1742,60.01860241,heterogeneity160929b,1,238
238,,negative,childish,,,,,0,13,13,29,,,,,up,0,0.942049026,2016_Oct_05_1742,60.01860241,heterogeneity160929b,1,238
238,,negative,clumsy,,,,,0,14,14,23,,,,,down,0,0.926594019,2016_Oct_05_1742,60.01860241,heterogeneity160929b,1,238
238,,negative,tense,,,,,0,15,15,26,,,,,up,0,1.660208941,2016_Oct_05_1742,60.01860241,heterogeneity160929b,1,238
238,,negative,messy,,,,,0,16,16,36,,,,,down,0,0.810299873,2016_Oct_05_1742,60.01860241,heterogeneity160929b,1,238
238,,negative,worrying,,,,,0,17,17,32,,,,,up,0,1.142627001,2016_Oct_05_1742,60.01860241,heterogeneity160929b,1,238
238,,negative,timid,,,,,0,18,18,28,,,,,down,0,1.259672165,2016_Oct_05_1742,60.01860241,heterogeneity160929b,1,238
